number,crowd_score
5725,0.25
5277,0.25
5275,0.25
5711,0.25
5272,0.25
0025,0.25
5265,0.25
5715,0.25
5262,0.25
5717,0.25
5259,0.25
5258,0.25
5257,0.25
5256,0.25
5722,0.25
5253,0.25
5220,0.25
3899,0.25
5215,0.25
5211,0.25
0029,0.25
5770,0.25
5771,0.25
5772,0.25
5773,0.25
5185,0.25
5191,0.25
5181,0.25
5177,0.25
5778,0.25
5779,0.25
5175,0.25
5171,0.25
9197,0.25
5776,0.25
5767,0.25
0028,0.25
5765,0.25
5750,0.25
5751,0.25
5752,0.25
5753,0.25
5205,0.25
5202,0.25
5756,0.25
5757,0.25
5758,0.25
5759,0.25
0026,0.25
5199,0.25
9202,0.25
0027,0.25
5195,0.25
5212,0.25
3893,0.25
3991,0.25
9010,0.25
3318,0.25
3317,0.25
3316,0.25
3315,0.25
3312,0.25
3311,0.25
3310,0.25
3309,0.25
3308,0.25
3307,0.25
3306,0.25
3305,0.25
3302,0.25
3301,0.25
8779,0.25
3319,0.25
3299,0.25
3320,0.25
3322,0.25
6797,0.25
3358,0.25
6799,0.25
3357,0.25
3356,0.25
3355,0.25
3352,0.25
3351,0.25
3350,0.25
9739,0.25
3329,0.25
3328,0.25
3327,0.25
3326,0.25
3325,0.25
3321,0.25
9505,0.25
9309,0.25
3293,0.25
9311,0.25
3232,0.25
3231,0.25
3230,0.25
3229,0.25
3228,0.25
3227,0.25
3226,0.25
3225,0.25
9755,0.25
3221,0.25
3220,0.25
3213,0.25
3212,0.25
3211,0.25
3235,0.25
8775,0.25
3236,0.25
3238,0.25
8773,0.25
8772,0.25
3283,0.25
8771,0.25
3282,0.25
3277,0.25
3273,0.25
3272,0.25
8770,0.25
3263,0.25
3262,0.25
3255,0.25
3253,0.25
3252,0.25
3239,0.25
3237,0.25
3202,0.25
3359,0.25
3361,0.25
3511,0.25
3505,0.25
9282,0.25
9515,0.25
9289,0.25
9729,0.25
9291,0.25
6707,0.25
6711,0.25
6717,0.25
6722,0.25
6727,0.25
6733,0.25
3399,0.25
6737,0.25
9519,0.25
3397,0.25
3513,0.25
3515,0.25
3532,0.25
9529,0.25
3531,0.25
3530,0.25
0383,0.25
9272,0.25
0393,0.25
9277,0.25
9950,0.25
3525,0.25
9279,0.25
9525,0.25
3523,0.25
3522,0.25
9522,0.25
0399,0.25
3360,0.25
9733,0.25
3391,0.25
3376,0.25
6775,0.25
9509,0.25
3375,0.25
8799,0.25
6779,0.25
3372,0.25
3371,0.25
3370,0.25
3369,0.25
3367,0.25
8797,0.25
3365,0.25
9737,0.25
3362,0.25
6773,0.25
3395,0.25
6772,0.25
6770,0.25
9293,0.25
3389,0.25
3387,0.25
3385,0.25
3382,0.25
3381,0.25
3380,0.25
6755,0.25
9295,0.25
6757,0.25
3379,0.25
3378,0.25
9297,0.25
9511,0.25
3377,0.25
6771,0.25
3535,0.25
3199,0.25
9757,0.25
3030,0.25
7022,0.25
3023,0.25
3022,0.25
3020,0.25
3013,0.25
7027,0.25
3011,0.25
3010,0.25
7030,0.25
3009,0.25
3008,0.25
7033,0.25
3007,0.25
3006,0.25
7020,0.25
3005,0.25
3031,0.25
7017,0.25
3053,0.25
3050,0.25
7001,0.25
7002,0.25
7005,0.25
7006,0.25
3039,0.25
7008,0.25
7009,0.25
7010,0.25
7011,0.25
3038,0.25
3037,0.25
3036,0.25
3035,0.25
3032,0.25
6997,0.25
7037,0.25
3001,0.25
2959,0.25
2955,0.25
2952,0.25
0553,0.25
7067,0.25
2939,0.25
7070,0.25
7071,0.25
7072,0.25
7073,0.25
2933,0.25
7075,0.25
7076,0.25
2932,0.25
7078,0.25
2962,0.25
3002,0.25
7060,0.25
2969,0.25
2997,0.25
9767,0.25
2995,0.25
2993,0.25
2991,0.25
0551,0.25
2989,0.25
7050,0.25
0552,0.25
2982,0.25
2979,0.25
2977,0.25
7055,0.25
2972,0.25
7057,0.25
8727,0.25
6909,0.25
3055,0.25
3060,0.25
3151,0.25
6933,0.25
3139,0.25
0505,0.25
3138,0.25
3137,0.25
6939,0.25
8355,0.25
3135,0.25
3132,0.25
3131,0.25
3130,0.25
3123,0.25
3122,0.25
3121,0.25
3153,0.25
3119,0.25
6929,0.25
3161,0.25
6911,0.25
0501,0.25
3193,0.25
3191,0.25
8757,0.25
0502,0.25
3183,0.25
3181,0.25
6919,0.25
3177,0.25
3173,0.25
6922,0.25
3171,0.25
8755,0.25
3163,0.25
3155,0.25
6995,0.25
3118,0.25
3116,0.25
6977,0.25
0530,0.25
6979,0.25
8737,0.25
3083,0.25
3080,0.25
3077,0.25
3073,0.25
3070,0.25
0533,0.25
3063,0.25
0535,0.25
6991,0.25
8733,0.25
6993,0.25
0525,0.25
3117,0.25
3093,0.25
3099,0.25
3115,0.25
6955,0.25
0506,0.25
9759,0.25
6959,0.25
0507,0.25
0508,0.25
0509,0.25
0510,0.25
3112,0.25
0511,0.25
3110,0.25
0515,0.25
3101,0.25
0520,0.25
0522,0.25
9533,0.25
1120,0.25
0282,0.25
3563,0.25
3565,0.25
0309,0.25
3573,0.25
3575,0.25
3577,0.25
9552,0.25
3583,0.25
9553,0.25
8933,0.25
3585,0.25
6595,0.25
0308,0.25
3717,0.25
3595,0.25
0307,0.25
3599,0.25
3713,0.25
3711,0.25
0306,0.25
6577,0.25
0305,0.25
6575,0.25
3707,0.25
3593,0.25
0226,0.25
9551,0.25
3559,0.25
8922,0.25
8977,0.25
9952,0.25
0323,0.25
0322,0.25
0320,0.25
0313,0.25
6522,0.25
8929,0.25
3738,0.25
3737,0.25
3736,0.25
3735,0.25
3557,0.25
3732,0.25
0311,0.25
3731,0.25
3730,0.25
3727,0.25
0310,0.25
3558,0.25
6599,0.25
9550,0.25
3723,0.25
3722,0.25
8939,0.25
3739,0.25
6505,0.25
0227,0.25
0230,0.25
3632,0.25
6515,0.25
3635,0.25
0272,0.25
3637,0.25
0270,0.25
3639,0.25
0232,0.25
8959,0.25
6535,0.25
3631,0.25
3677,0.25
6533,0.25
3655,0.25
0262,0.25
0233,0.25
0260,0.25
3673,0.25
0255,0.25
0252,0.25
9262,0.25
0250,0.25
6525,0.25
3653,0.25
9719,0.25
3630,0.25
3693,0.25
3613,0.25
0302,0.25
0301,0.25
3622,0.25
9953,0.25
9556,0.25
0228,0.25
0299,0.25
0229,0.25
3536,0.25
0280,0.25
6559,0.25
0277,0.25
3699,0.25
6557,0.25
9557,0.25
9558,0.25
9717,0.25
3623,0.25
6553,0.25
6552,0.25
6551,0.25
6550,0.25
8955,0.25
6511,0.25
3611,0.25
8979,0.25
3556,0.25
9722,0.25
0223,0.25
0331,0.25
8993,0.25
3799,0.25
9001,0.25
9539,0.25
3797,0.25
8991,0.25
0360,0.25
3793,0.25
3787,0.25
3783,0.25
3779,0.25
9711,0.25
3873,0.25
3877,0.25
0212,0.25
0355,0.25
9002,0.25
8995,0.25
3539,0.25
3811,0.25
0373,0.25
3839,0.25
9956,0.25
3837,0.25
0370,0.25
0363,0.25
0221,0.25
3855,0.25
3835,0.25
0377,0.25
3832,0.25
3831,0.25
3830,0.25
9955,0.25
3823,0.25
3822,0.25
8997,0.25
9259,0.25
3813,0.25
9005,0.25
0353,0.25
3853,0.25
0335,0.25
0336,0.25
3775,0.25
3772,0.25
3538,0.25
0350,0.25
0380,0.25
9951,0.25
3776,0.25
3771,0.25
3757,0.25
3763,0.25
3537,0.25
3770,0.25
9255,0.25
8919,0.25
9707,0.25
9008,0.25
0225,0.25
3755,0.25
0339,0.25
9727,0.25
9006,0.25
9535,0.25
3753,0.25
8909,0.25
0332,0.25
9709,0.25
9269,0.25
3767,0.25
8911,0.25
3550,0.25
0338,0.25
3551,0.25
0337,0.25
9007,0.25
3552,0.25
3778,0.25
6892,0.25570934256055355
4400,0.2602941176470587
8692,0.2615484429065743
7290,0.2626513840830449
2790,0.27097750865051895
6890,0.2816608996539792
4492,0.2823529411764705
8690,0.28847318339100336
6406,0.3
7646,0.3
6246,0.3
3884,0.3
8348,0.3
6426,0.3
8584,0.3
6416,0.3
4088,0.3
8748,0.3
4066,0.3
8984,0.3
6476,0.3
9646,0.3
8384,0.3
9466,0.3
8284,0.3
5466,0.3
6469,0.3
5646,0.3
2848,0.3
6467,0.3
6465,0.3
4166,0.3
3848,0.3
9884,0.3
6463,0.3
6462,0.3
5488,0.3
6461,0.3
8248,0.3
6460,0.3
6456,0.3
6264,0.3
6364,0.3
4188,0.3
8408,0.3
5664,0.3
6436,0.3
6964,0.3
6346,0.3
2884,0.3
4858,0.3
3664,0.3
8847,0.3
2466,0.3
4788,0.3
3466,0.3
8845,0.3
6647,0.3
2488,0.3
5884,0.3
8843,0.3
8489,0.3
8842,0.3
6645,0.3
6643,0.3
8841,0.3
6642,0.3
6641,0.3
6640,0.3
8840,0.3
6634,0.3
6746,0.3
8834,0.3
4766,0.3
8048,0.3
6624,0.3
5848,0.3
8458,0.3
8824,0.3
6946,0.3
6764,0.3
3488,0.3
1488,0.3
1664,0.3
8854,0.3
8478,0.3
4878,0.3
4880,0.3
4838,0.3
4881,0.3
4882,0.3
4828,0.3
8480,0.3
6674,0.3
4883,0.3
4885,0.3
4818,0.3
4887,0.3
4889,0.3
4808,0.3
8874,0.3
4966,0.3
8481,0.3
6654,0.3
4988,0.3
8482,0.3
8894,0.3
1646,0.3
8483,0.3
6649,0.3
6694,0.3
7664,0.3
8485,0.3
8487,0.3
8849,0.3
8804,0.3
8814,0.3
1466,0.3
8784,0.3
0466,0.3
4676,0.3
7848,0.3
2646,0.3
0884,0.3
8148,0.3
6146,0.3
0646,0.3
6564,0.3
8428,0.3
8948,0.3
2664,0.3
0664,0.3
1848,0.3
0488,0.3
9848,0.3
8418,0.3
8184,0.3
0848,0.3
1884,0.3
6546,0.3
4388,0.3
4366,0.3
8548,0.3
3646,0.3
4288,0.3
4266,0.3
6164,0.3
7488,0.3
9488,0.3
4566,0.3
4669,0.3
6046,0.3
4667,0.3
7466,0.3
4665,0.3
4663,0.3
4662,0.3
4661,0.3
4660,0.3
4656,0.3
6614,0.3
8084,0.3
6064,0.3
4636,0.3
9664,0.3
8438,0.3
4588,0.3
4606,0.3
7884,0.3
4626,0.3
6604,0.3
4616,0.3
0514,0.302941176470588
4490,0.30441176470588227
4600,0.3102941176470587
4300,0.3102941176470587
4500,0.3102941176470587
1400,0.3102941176470587
6400,0.3102941176470587
4200,0.3102941176470587
4100,0.3102941176470587
7400,0.3102941176470587
5400,0.3102941176470587
4900,0.3102941176470587
4800,0.3102941176470587
8400,0.3102941176470587
9400,0.3102941176470587
3400,0.3102941176470587
4700,0.3102941176470587
2400,0.3102941176470587
2492,0.3323529411764705
9492,0.3323529411764705
4992,0.3323529411764705
4292,0.3323529411764705
6803,0.33356401384083045
7203,0.3376946366782007
8603,0.3423226643598616
4396,0.3470588235294118
3496,0.3470588235294118
4596,0.3470588235294118
7496,0.3470588235294118
4196,0.3470588235294118
0496,0.3470588235294118
4796,0.3470588235294118
4296,0.3470588235294118
2496,0.3470588235294118
1496,0.3470588235294118
4096,0.3470588235294118
5496,0.3470588235294118
2703,0.3483996539792388
4403,0.34852941176470587
6631,0.35
6650,0.35
6639,0.35
6625,0.35
6627,0.35
8908,0.35
6635,0.35
6629,0.35
6633,0.35
6630,0.35
6637,0.35
6632,0.35
8895,0.35
0366,0.35
8877,0.35
6675,0.35
8879,0.35
6673,0.35
6672,0.35
0388,0.35
6671,0.35
6670,0.35
8899,0.35
6659,0.35
6655,0.35
6653,0.35
8891,0.35
9266,0.35
8893,0.35
6652,0.35
6651,0.35
8897,0.35
6657,0.35
6623,0.35
8358,0.35
6621,0.35
6565,0.35
6563,0.35
6562,0.35
0288,0.35
6561,0.35
6560,0.35
6558,0.35
3626,0.35
3636,0.35
3638,0.35
8958,0.35
6536,0.35
0266,0.35
3656,0.35
3660,0.35
3661,0.35
3662,0.35
6526,0.35
3665,0.35
3667,0.35
3669,0.35
6567,0.35
6622,0.35
6569,0.35
3606,0.35
6677,0.35
6620,0.35
8918,0.35
6619,0.35
6617,0.35
6615,0.35
6613,0.35
6612,0.35
6611,0.35
6610,0.35
6609,0.35
6607,0.35
8928,0.35
6605,0.35
6602,0.35
6601,0.35
3566,0.35
6585,0.35
3588,0.35
6576,0.35
8938,0.35
3616,0.35
8875,0.35
6691,0.35
8873,0.35
8787,0.35
6833,0.35
8789,0.35
6822,0.35
0444,0.35
6811,0.35
3366,0.35
6787,0.35
3368,0.35
6778,0.35
6769,0.35
8802,0.35
6767,0.35
8805,0.35
6765,0.35
8807,0.35
6763,0.35
8809,0.35
8810,0.35
8785,0.35
8783,0.35
8782,0.35
8781,0.35
6963,0.35
6962,0.35
6961,0.35
6960,0.35
6956,0.35
6936,0.35
6926,0.35
3166,0.35
6916,0.35
8811,0.35
3188,0.35
6906,0.35
6899,0.35
8767,0.35
6877,0.35
3266,0.35
3288,0.35
8776,0.35
6855,0.35
8780,0.35
8758,0.35
6679,0.35
8812,0.35
6762,0.35
6716,0.35
3444,0.35
6706,0.35
8850,0.35
8851,0.35
8852,0.35
8853,0.35
6699,0.35
8855,0.35
8857,0.35
6697,0.35
8859,0.35
9288,0.35
6695,0.35
6693,0.35
8969,0.35
8870,0.35
8871,0.35
8872,0.35
6726,0.35
6736,0.35
8839,0.35
8837,0.35
8815,0.35
8817,0.35
6761,0.35
8819,0.35
8820,0.35
8821,0.35
8822,0.35
8823,0.35
6760,0.35
8813,0.35
8825,0.35
8827,0.35
3386,0.35
8829,0.35
8830,0.35
8831,0.35
8832,0.35
8833,0.35
3388,0.35
8835,0.35
6756,0.35
3676,0.35
8981,0.35
3683,0.35
4744,0.35
0068,0.35
6016,0.35
0066,0.35
6008,0.35
5988,0.35
4844,0.35
5966,0.35
4944,0.35
9667,0.35
9665,0.35
9663,0.35
9166,0.35
9662,0.35
5889,0.35
9606,0.35
5887,0.35
5883,0.35
5882,0.35
6026,0.35
6036,0.35
9676,0.35
6056,0.35
4484,0.35
6136,0.35
4494,0.35
6126,0.35
6118,0.35
0086,0.35
4544,0.35
6106,0.35
9588,0.35
5881,0.35
6080,0.35
4644,0.35
6069,0.35
9968,0.35
6067,0.35
6065,0.35
6063,0.35
6062,0.35
6061,0.35
6060,0.35
6076,0.35
0088,0.35
5880,0.35
5865,0.35
5662,0.35
5661,0.35
5660,0.35
5658,0.35
5656,0.35
5366,0.35
5636,0.35
5388,0.35
5626,0.35
5444,0.35
5616,0.35
5606,0.35
9626,0.35
5588,0.35
5586,0.35
5568,0.35
5566,0.35
9636,0.35
9986,0.35
5663,0.35
5667,0.35
5669,0.35
5676,0.35
9661,0.35
5858,0.35
5856,0.35
5066,0.35
5838,0.35
5088,0.35
9660,0.35
9188,0.35
5828,0.35
5878,0.35
5818,0.35
5788,0.35
5166,0.35
5188,0.35
5766,0.35
9656,0.35
5266,0.35
5288,0.35
9616,0.35
5685,0.35
5808,0.35
6516,0.35
4474,0.35
4454,0.35
3887,0.35
3889,0.35
9566,0.35
6383,0.35
6376,0.35
3966,0.35
6369,0.35
6367,0.35
6365,0.35
6363,0.35
6362,0.35
6361,0.35
6360,0.35
3988,0.35
6356,0.35
6338,0.35
6326,0.35
0188,0.35
4044,0.35
3885,0.35
3882,0.35
3881,0.35
3880,0.35
6506,0.35
8978,0.35
8980,0.35
6965,0.35
8982,0.35
8983,0.35
3766,0.35
8985,0.35
8987,0.35
6316,0.35
3788,0.35
3808,0.35
6444,0.35
3818,0.35
3828,0.35
3836,0.35
3838,0.35
3858,0.35
3863,0.35
3878,0.35
8989,0.35
4464,0.35
6306,0.35
6282,0.35
6163,0.35
6162,0.35
6161,0.35
6160,0.35
4414,0.35
4424,0.35
9088,0.35
4434,0.35
6156,0.35
4440,0.35
4441,0.35
4442,0.35
9966,0.35
4443,0.35
4445,0.35
4446,0.35
4447,0.35
4448,0.35
4449,0.35
6165,0.35
6167,0.35
4404,0.35
6169,0.35
4144,0.35
6276,0.35
6269,0.35
6267,0.35
6265,0.35
6263,0.35
6262,0.35
6261,0.35
6260,0.35
0166,0.35
6256,0.35
6236,0.35
4244,0.35
6228,0.35
6216,0.35
9066,0.35
6206,0.35
4344,0.35
6181,0.35
6176,0.35
9689,0.35
6967,0.35
8801,0.35
9988,0.35
8581,0.35
9885,0.35
8582,0.35
8318,0.35
8583,0.35
7656,0.35
8580,0.35
7988,0.35
8585,0.35
0788,0.35
8587,0.35
2066,0.35
8589,0.35
2088,0.35
1588,0.35
8380,0.35
8283,0.35
7660,0.35
8565,0.35
8308,0.35
7687,0.35
1618,0.35
7678,0.35
7676,0.35
8578,0.35
7669,0.35
7663,0.35
7662,0.35
7661,0.35
1616,0.35
7966,0.35
1606,0.35
7665,0.35
1626,0.35
0966,0.35
7636,0.35
2268,0.35
2286,0.35
8058,0.35
2288,0.35
8060,0.35
9388,0.35
2266,0.35
9808,0.35
1444,0.35
8078,0.35
7444,0.35
2366,0.35
8080,0.35
8081,0.35
8622,0.35
8006,0.35
0988,0.35
8381,0.35
1566,0.35
7626,0.35
7616,0.35
7606,0.35
8018,0.35
8028,0.35
9818,0.35
2166,0.35
2188,0.35
0766,0.35
8038,0.35
7566,0.35
9828,0.35
8611,0.35
7588,0.35
8082,0.35
1636,0.35
0808,0.35
0883,0.35
1818,0.35
0882,0.35
0881,0.35
7838,0.35
1828,0.35
1816,0.35
0878,0.35
8528,0.35
1838,0.35
7828,0.35
1858,0.35
1861,0.35
7818,0.35
7885,0.35
0860,0.35
0885,0.35
8289,0.35
7867,0.35
1788,0.35
7858,0.35
8287,0.35
7876,0.35
0889,0.35
8518,0.35
7878,0.35
7881,0.35
7882,0.35
1166,0.35
7883,0.35
0887,0.35
1808,0.35
7880,0.35
9838,0.35
1766,0.35
0858,0.35
1665,0.35
1663,0.35
7788,0.35
8285,0.35
7786,0.35
8378,0.35
1667,0.35
1662,0.35
7766,0.35
8556,0.35
1966,0.35
1988,0.35
1660,0.35
1656,0.35
7768,0.35
1878,0.35
0818,0.35
1669,0.35
1880,0.35
8538,0.35
1882,0.35
1883,0.35
1885,0.35
0838,0.35
9858,0.35
6969,0.35
1681,0.35
7808,0.35
1887,0.35
0828,0.35
1676,0.35
1889,0.35
7889,0.35
2444,0.35
2388,0.35
8633,0.35
0566,0.35
2883,0.35
2881,0.35
2880,0.35
2878,0.35
9878,0.35
8226,0.35
2862,0.35
2858,0.35
8708,0.35
2838,0.35
0588,0.35
8218,0.35
2828,0.35
2885,0.35
8208,0.35
2826,0.35
2818,0.35
8699,0.35
2808,0.35
7166,0.35
2788,0.35
9366,0.35
7188,0.35
8189,0.35
8083,0.35
8187,0.35
8185,0.35
0606,0.35
8183,0.35
8336,0.35
8182,0.35
8238,0.35
8718,0.35
8385,0.35
8281,0.35
6976,0.35
8738,0.35
3088,0.35
3066,0.35
6989,0.35
8387,0.35
8280,0.35
9887,0.35
9766,0.35
8389,0.35
8278,0.35
1168,0.35
2887,0.35
2988,0.35
8728,0.35
2966,0.35
8262,0.35
7066,0.35
7088,0.35
1088,0.35
9882,0.35
8258,0.35
1186,0.35
1188,0.35
9881,0.35
9880,0.35
1066,0.35
2889,0.35
9883,0.35
9788,0.35
2766,0.35
2676,0.35
0662,0.35
8363,0.35
2682,0.35
8655,0.35
0663,0.35
2606,0.35
0665,0.35
8138,0.35
0667,0.35
8128,0.35
1366,0.35
8116,0.35
1388,0.35
8328,0.35
8161,0.35
8108,0.35
0669,0.35
8383,0.35
8382,0.35
2588,0.35
0676,0.35
2566,0.35
0680,0.35
8089,0.35
7366,0.35
9444,0.35
8087,0.35
8444,0.35
8085,0.35
7388,0.35
9869,0.35
0661,0.35
8158,0.35
8508,0.35
2665,0.35
8181,0.35
2661,0.35
8180,0.35
0626,0.35
2616,0.35
2660,0.35
8178,0.35
2667,0.35
8677,0.35
8282,0.35
0636,0.35
0616,0.35
2656,0.35
2628,0.35
2669,0.35
2626,0.35
7288,0.35
1266,0.35
1288,0.35
2663,0.35
2636,0.35
7266,0.35
0656,0.35
4090,0.3544117647058823
9490,0.3544117647058823
4990,0.3544117647058823
0490,0.3544117647058823
5200,0.3602941176470587
6100,0.3602941176470587
1600,0.3602941176470587
9200,0.3602941176470587
6300,0.3602941176470587
1700,0.3602941176470587
5900,0.3602941176470587
8100,0.3602941176470587
8500,0.3602941176470587
5100,0.3602941176470587
1500,0.3602941176470587
6200,0.3602941176470587
9100,0.3602941176470587
5700,0.3602941176470587
9600,0.3602941176470587
5300,0.3602941176470587
1200,0.3602941176470587
1300,0.3602941176470587
7900,0.3602941176470587
5800,0.3602941176470587
8200,0.3602941176470587
6500,0.3602941176470587
5500,0.3602941176470587
7700,0.3602941176470587
2900,0.3602941176470587
3300,0.3602941176470587
9500,0.3602941176470587
3600,0.3602941176470587
8700,0.3602941176470587
2800,0.3602941176470587
9300,0.3602941176470587
2100,0.3602941176470587
7600,0.3602941176470587
2200,0.3602941176470587
5600,0.3602941176470587
7500,0.3602941176470587
8900,0.3602941176470587
6700,0.3602941176470587
2300,0.3602941176470587
7300,0.3602941176470587
2600,0.3602941176470587
3500,0.3602941176470587
2500,0.3602941176470587
9900,0.3602941176470587
7100,0.3602941176470587
3700,0.3602941176470587
9800,0.3602941176470587
1800,0.3602941176470587
3100,0.3602941176470587
3800,0.3602941176470587
8300,0.3602941176470587
9700,0.3602941176470587
7800,0.3602941176470587
1900,0.3602941176470587
6900,0.3602941176470587
3900,0.3602941176470587
3200,0.3602941176470587
2092,0.3823529411764705
5992,0.3823529411764705
3392,0.3823529411764705
2192,0.3823529411764705
1292,0.3823529411764705
9292,0.3823529411764705
0092,0.3823529411764705
0992,0.3823529411764705
3992,0.3823529411764705
5592,0.3823529411764705
2392,0.3823529411764705
9892,0.3823529411764705
9692,0.3823529411764705
6292,0.3823529411764705
8292,0.3823529411764705
9792,0.3823529411764705
2592,0.3823529411764705
2692,0.3823529411764705
1992,0.3823529411764705
7792,0.3823529411764705
5292,0.3823529411764705
9092,0.3823529411764705
3292,0.3823529411764705
0292,0.3823529411764705
2892,0.3823529411764705
9592,0.3823529411764705
7992,0.3823529411764705
8992,0.3823529411764705
9392,0.3823529411764705
6992,0.3823529411764705
9192,0.3823529411764705
1100,0.38462370242214516
3096,0.3970588235294118
5096,0.3970588235294118
1396,0.3970588235294118
2596,0.3970588235294118
5196,0.3970588235294118
7096,0.3970588235294118
5796,0.3970588235294118
1296,0.3970588235294118
0596,0.3970588235294118
3196,0.3970588235294118
7196,0.3970588235294118
3296,0.3970588235294118
1096,0.3970588235294118
5296,0.3970588235294118
3596,0.3970588235294118
0796,0.3970588235294118
0296,0.3970588235294118
1596,0.3970588235294118
0396,0.3970588235294118
7596,0.3970588235294118
2196,0.3970588235294118
3796,0.3970588235294118
2396,0.3970588235294118
2096,0.3970588235294118
5396,0.3970588235294118
1796,0.3970588235294118
0196,0.3970588235294118
7396,0.3970588235294118
4303,0.3985294117647059
4003,0.3985294117647059
3403,0.3985294117647059
0403,0.3985294117647059
4886,0.4
6486,0.4
8684,0.4
8468,0.4
6488,0.4
6848,0.4
4868,0.4
8486,0.4
8648,0.4
8646,0.4
6846,0.4
6884,0.4
6864,0.4
8864,0.4
6648,0.4
4668,0.4
4686,0.4
4688,0.4
8846,0.4
8664,0.4
4866,0.4
6468,0.4
8466,0.4
6684,0.4
1990,0.4044117647058823
3090,0.4044117647058823
1090,0.4044117647058823
7790,0.4044117647058823
8990,0.4044117647058823
9690,0.4044117647058823
5090,0.4044117647058823
7090,0.4044117647058823
6990,0.4044117647058823
3990,0.4044117647058823
9190,0.4044117647058823
2990,0.4044117647058823
8090,0.4044117647058823
2090,0.4044117647058823
0890,0.4044117647058823
9590,0.4044117647058823
6090,0.4044117647058823
0690,0.4044117647058823
0390,0.4044117647058823
9290,0.4044117647058823
5590,0.4044117647058823
2290,0.4044117647058823
5990,0.4044117647058823
3390,0.4044117647058823
9790,0.4044117647058823
0190,0.4044117647058823
0290,0.4044117647058823
9090,0.4044117647058823
9390,0.4044117647058823
7990,0.4044117647058823
0790,0.4044117647058823
9890,0.4044117647058823
0590,0.4044117647058823
1192,0.4115484429065743
7200,0.4376081314878891
1190,0.4384731833910034
2700,0.4435553633217991
4896,0.4470588235294118
8496,0.4470588235294118
8303,0.4485294117647059
5503,0.4485294117647059
9903,0.4485294117647059
5303,0.4485294117647059
3103,0.4485294117647059
2003,0.4485294117647059
0503,0.4485294117647059
7003,0.4485294117647059
3203,0.4485294117647059
9303,0.4485294117647059
0603,0.4485294117647059
7303,0.4485294117647059
3503,0.4485294117647059
0703,0.4485294117647059
2303,0.4485294117647059
2203,0.4485294117647059
3603,0.4485294117647059
0303,0.4485294117647059
0803,0.4485294117647059
5003,0.4485294117647059
7703,0.4485294117647059
3803,0.4485294117647059
9003,0.4485294117647059
6003,0.4485294117647059
1303,0.4485294117647059
1003,0.4485294117647059
8003,0.4485294117647059
3703,0.4485294117647059
0103,0.4485294117647059
0903,0.4485294117647059
6303,0.4485294117647059
0203,0.4485294117647059
3903,0.4485294117647059
9686,0.45
9949,0.45
9886,0.45
9866,0.45
9499,0.45
9868,0.45
9688,0.45
9668,0.45
4999,0.45
6878,0.45
6881,0.45
8386,0.45
8368,0.45
8366,0.45
3686,0.45
4777,0.45
6882,0.45
3688,0.45
3668,0.45
2688,0.45
8268,0.45
8266,0.45
1411,0.45
7477,0.45
2686,0.45
4555,0.45
8186,0.45
8168,0.45
8286,0.45
6678,0.45
6388,0.45
6386,0.45
8638,0.45
6869,0.45
8636,0.45
8628,0.45
8626,0.45
8618,0.45
8616,0.45
8608,0.45
8606,0.45
2868,0.45
6876,0.45
2866,0.45
1141,0.45
8586,0.45
8568,0.45
8566,0.45
6689,0.45
6880,0.45
6368,0.45
8166,0.45
8656,0.45
6883,0.45
1668,0.45
6887,0.45
6608,0.45
9994,0.45
4111,0.45
2224,0.45
6618,0.45
5688,0.45
6628,0.45
7688,0.45
7774,0.45
6638,0.45
6889,0.45
2242,0.45
3433,0.45
6658,0.45
7747,0.45
3334,0.45
2422,0.45
6768,0.45
7866,0.45
7868,0.45
7686,0.45
6986,0.45
1686,0.45
8086,0.45
8068,0.45
8066,0.45
1688,0.45
6885,0.45
4333,0.45
6968,0.45
1866,0.45
1868,0.45
1886,0.45
3866,0.45
6568,0.45
6586,0.45
6588,0.45
7668,0.45
4222,0.45
7886,0.45
2668,0.45
3886,0.45
8658,0.45
8661,0.45
6858,0.45
6068,0.45
6086,0.45
6988,0.45
6088,0.45
6860,0.45
0668,0.45
0686,0.45
6856,0.45
8876,0.45
0688,0.45
8867,0.45
5545,0.45
8865,0.45
8863,0.45
8862,0.45
8861,0.45
8860,0.45
8869,0.45
6838,0.45
5554,0.45
6836,0.45
5686,0.45
5866,0.45
0004,0.45
5868,0.45
5668,0.45
5886,0.45
6806,0.45
6808,0.45
6816,0.45
6818,0.45
6788,0.45
0040,0.45
6826,0.45
8986,0.45
8968,0.45
8966,0.45
3343,0.45
6828,0.45
6687,0.45
6861,0.45
8660,0.45
8856,0.45
0868,0.45
8689,0.45
6867,0.45
8687,0.45
6268,0.45
8685,0.45
8683,0.45
8682,0.45
8681,0.45
8680,0.45
8678,0.45
8676,0.45
8669,0.45
6286,0.45
8667,0.45
6288,0.45
8665,0.45
8663,0.45
8662,0.45
2886,0.45
1114,0.45
0866,0.45
6786,0.45
8768,0.45
8836,0.45
0886,0.45
8826,0.45
6862,0.45
6685,0.45
6863,0.45
6168,0.45
8816,0.45
8766,0.45
6186,0.45
6683,0.45
6682,0.45
6188,0.45
6681,0.45
6865,0.45
8786,0.45
6680,0.45
5455,0.45
8806,0.45
3868,0.45
3498,0.4573529411764706
7498,0.4573529411764706
2498,0.4573529411764706
1498,0.4573529411764706
4098,0.4573529411764706
